category,datetime,headline,id,image,related,source,summary,url
company,1610655180,"Cerner Corp. stock falls Thursday, underperforms market",62352656,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. dropped 0.40% to $80.33 Thursday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=4b5f9efaaaa5b8a0e73f0009a03e471135b53d093c9bb77c3f513db198231e35
company,1610619360,Tech Companies Join Effort Focused on Covid-19 Vaccine Records ,62341515,https://images.wsj.net/im-285292/social,CERN,DowJones,Businesses including Microsoft and Oracle and health groups formed the Vaccination Credential Initiative to ensure consumers can demonstrate their vaccination status.,https://finnhub.io/api/news?id=91495179874d4c16c91603a8d5d1bf2bd2bd1e1bd6c36747890e3f94b6e6cbb1
company,1610605860,Josh Hawley blames media and ‘Washington establishment’ as political support and financial backing drain away,62334784,https://images.mktw.net/im-285188/social,CERN,MarketWatch,"Op-ed in Cape Girardeau, Mo., newspaper constitutes Missouri Republican's first public defense of his role in last Wednesday's traumatic events at the U.S....",https://finnhub.io/api/news?id=89861583b89a9a57736271917fae282bb7f705de22666d7e5ba5640bb04e227e
company,1610582400,Broad Coalition of Health and Technology Industry Leaders Announce Vaccination Credential Initiative to Accelerate Digital Access to COVID-19 Vaccination Records,62335374,https://mms.businesswire.com/media/20210114005294/en/774866/23/https_comm.mitre.org_strategiccommunications_wp-content_uploads_sites_170_2020_01_MITRE_logos_Base.jpg,CERN,businesswire,Vaccination Credential Initiative coalition partners are committed to empowering individuals with digital access to their vaccination records.,https://finnhub.io/api/news?id=99d53f0b34bb9048ef8b80a86b48f29ad6ae3cdb7df4cddf9a012dd4a3b52939
company,1610568780,Cerner Corp. stock outperforms competitors on strong trading day,62332157,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. rallied 2.18% to $80.65 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=4ff1784e77fb9d983ff313cf6c18bc58e8f7ae6768276534ede986b7684b4bc9
company,1610561563,Iron Financial LLC Purchases New Stake in Cerner Co. (NASDAQ:CERN),62330800,https://www.marketbeat.com/logos/cerner-co-logo.png,CERN,https://www.thelincolnianonline.com,"Iron Financial LLC purchased a new stake in Cerner Co. (NASDAQ:CERN) in the fourth quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The fund purchased 3,043 shares of the company’s stock, valued at approximately $239,000. Other hedge funds also recently bought and sold shares of the company. […]",https://finnhub.io/api/news?id=7b09142d50b68193609fc8293c2ff311f17e0ca38cedbd0fab81b2c297d77e24
company,1610482380,"Cerner Corp. stock rises Tuesday, outperforms market",62303823,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.06% higher to $78.93 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=6ec3dcb2b6ab39fb45a1b64f8ceea2457c3bb0d7a0c81b62e9eefea035637082
company,1610395980,"Cerner Corp. stock falls Monday, underperforms market",62274028,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 1.23% to $78.88 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=dc2d98625d19228e35be993ab75a8c1b565d46a188200d13f49521de45f36f85
company,1610323200,Global Healthcare Mobility Solutions Industry (2020 to 2027) - Market Trajectory and Analytics - ResearchAndMarkets.com,62258502,https://mms.businesswire.com/media/20210111005802/en/371054/23/ResearchAndMarkets_800px.jpg,CERN,businesswire,The,https://finnhub.io/api/news?id=0c2865c1fa465cc3f6cc00624eb4310ab4025feb349d8fd75f138448022cbff9
company,1610136780,"Cerner Corp. stock rises Friday, still underperforms market",62239064,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.29% higher to $79.86 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=ef225b7c746e264d76c8e417f705c39f68591ec3e882eebb4b26816e1fb14b23
company,1610050380,"Cerner Corp. stock rises Thursday, still underperforms market",62217868,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. advanced 1.01% to $79.63 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=a217085ca82c2ccfcd315cf83f3b9d3fa9b248fa30fc341807c61ebca6d525e7
company,1609963980,Cerner Corp. stock outperforms market on strong trading day,62185270,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.79% higher to $78.83 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=ea39d1e655d135f972a071ab67613675342cde03fc882e5192247e07a3d52771
company,1609891200,"Global Life Science Analytics Market (2020 to 2026) - by Component, Application, End-user, Delivery Mode, Type and Region - ResearchAndMarkets.com",62164695,https://mms.businesswire.com/media/20210106005383/en/371054/23/ResearchAndMarkets_800px.jpg,CERN,businesswire,The,https://finnhub.io/api/news?id=2ebb13764e3a75f29b72f4095150c8ccb4d790bb3a56a2e075b4d7e8eae6b773
company,1609877580,"Cerner Corp. stock rises Tuesday, still underperforms market",62156986,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.60% higher to $78.21 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=10870cb0ff5966a4176c5e976efbef381e5ab7c28c8795d80e65309c95d71312
company,1609839000,Tech Giants Are Bracing Up For The Mammoth Challenge Of COVID-19 Vaccine Distribution,62151414,https://analyticsindiamag.com/wp-content/uploads/2021/01/Vaccine_AIM.jpg,CERN,https://analyticsindiamag.com,"While things have started to look up at least in terms of COVID-19 vaccine production, another Herculean task lies ahead: distribution and management.",https://finnhub.io/api/news?id=d36f858a455b454f122f3df2326ea11be5de1826e288fadb6d32995c0a4526d2
company,1609791000,Cerner Corp. stock outperforms market despite losses on the day,62137590,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slumped 0.94% to $77.74 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=22fe1e083f02a29ac946059c3f93b155d0bb6ab8c997097722d143b958420e94
company,1609768804,"Behind the scenes: How health systems, EHR vendors will give patients unprecedented access to their data",62128001,https://medcitynews.com/uploads/2020/12/GettyImages-1220059468.jpg,CERN,https://medcitynews.com,Health systems and EHR vendors have been working for months to comply with the ONC's final rule on interoperability and information blocking that goes into effect in April and is expected to grant patients unprecedented access to their health information. Here is a look at some of the issues they contended with.,https://finnhub.io/api/news?id=d176d5434bfa7436bdf91d91b59077e9af65806c0002b7294df6008747144591
company,1609445580,"Cerner Corp. stock rises Thursday, still underperforms market",62083145,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.64% higher to $78.48 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=a4ac1347e8819511621e86ed0ec83e4a3142d1e23c78cbf2af87441de351718b
company,1609359180,"Cerner Corp. stock falls Wednesday, underperforms market",62062436,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slipped 0.66% to $77.98 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=de4812e7c99ad6a410f4f9c8f4904f40fe8179aabfc82d8b41399a8eee75d912
company,1609272780,"Cerner Corp. stock rises Tuesday, outperforms market",62044628,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.58% higher to $78.50 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=842ed218c6ee0baf41903d9f7539528d62d91e27a2a08b972c66098c1bf3cc37
company,1609206161,Analyzing Cerner (NASDAQ:CERN) & American Virtual Cloud Technologies (NASDAQ:AVCT),62028119,https://www.marketbeat.com/logos/generic-stocks.jpg,CERN,https://www.thelincolnianonline.com,"Cerner (NASDAQ:CERN) and American Virtual Cloud Technologies (NASDAQ:AVCT) are both medical companies, but which is the better investment? We will contrast the two businesses based on the strength of their dividends, profitability, institutional ownership, earnings, valuation, risk and analyst recommendations. Earnings and Valuation This table compares Cerner and American Virtual Cloud Technologies’ revenue, earnings per […]",https://finnhub.io/api/news?id=119e6f04feb7e148214811f8089fbddfbe2f30a21efa972e6916ce7540fb4c3b
company,1609204380,"Cerner Corp. stock falls Monday, underperforms market",62025921,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. sank 0.46% to $78.05 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=01acdc5189fc00b5967509bdb15ff215c066889e72fbe0e3d3f933efeb753d84
company,1608840780,Cerner Corp. stock outperforms market on strong trading day,62002698,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. advanced 1.21% to $78.41 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=b2d1341ab26f93e92a065c095d2f5e18c17f90eb5a8cd5475436ed976c0ca2f9
company,1608754380,Cerner Corp. stock outperforms competitors on strong trading day,61961174,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.40% higher to $77.69 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=3fde55e9c94c09ca1298a7ccac20bff2f954823317c2c7e54ec522cffded19ed
company,1608714001,"Cerner Corporation (CERN) Ex-Dividend Date Scheduled for December 24, 2020",61909630,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?567253132,CERN,Nasdaq,"Cerner Corporation (CERN) will begin trading ex-dividend on December 24, 2020. A cash dividend payment of $0.22 per share is scheduled to be paid on January 12, 2021.  Shareholders who purchased CERN prior to the ex-dividend date are eligible for the cash dividend payment.  This",https://finnhub.io/api/news?id=d34f3f450475ac329e982839fb77f7ef9c7a8002abcc7c5f90dee378d36f769d
company,1608685980,Cerner Corp. stock outperforms competitors on strong trading day,61836978,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. rose 1.03% to $77.38 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=5cd0f5cb59f6c1904892cc9bc18e4ee13b34a7c0007f429e85fc236824fb9b00
company,1608631722,Cash Dividend On The Way From Cerner,61832484,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?14537260,CERN,Nasdaq,"Looking at the universe of stocks we cover at Dividend Channel, on 12/24/20, Cerner Corp. (Symbol: CERN) will trade ex-dividend, for its quarterly dividend of $0.22, payable on 1/12/21.  As a percentage of CERN's recent stock price of $76.89, this dividend works out to approxim",https://finnhub.io/api/news?id=803d9501d30392932893ef28986cc9a84cd4399d8ef89305a4e76c4913357327
company,1608581580,Cerner Corp. stock underperforms Monday when compared to competitors,61813002,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 1.30% to $76.59 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=0bbf7e30baa6603c09fb169ce552a46f17c50bb21ab3d92de0fb786831c27bd8
company,1608547981,7 Healthcare Stocks to Buy With the Sector Under Scrutiny,61862159,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1193100205,CERN,Nasdaq,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips",https://finnhub.io/api/news?id=52acadc9f3a0ec4e8422ea1ab23ba1a7527a5e27aaf00e5a423a9f25ad58979f
company,1608445633,"Strs Ohio Sells 2,697 Shares of Cerner Co. (NASDAQ:CERN)",61798331,https://www.marketbeat.com/logos/cerner-co-logo.png,CERN,https://www.thelincolnianonline.com,"Strs Ohio lessened its holdings in shares of Cerner Co. (NASDAQ:CERN) by 5.5% during the 3rd quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The institutional investor owned 46,740 shares of the company’s stock after selling 2,697 shares during the period. Strs Ohio’s holdings in Cerner were worth $3,378,000 […]",https://finnhub.io/api/news?id=0346a5dcfadb2f7a81ccdf44edd052deedceabe92fbe25763c9246f785fa800f
company,1608429413,"Cerner Corporation (NASDAQ:CERN) Looks Like A Good Stock, And It's Going Ex-Dividend Soon",61798395,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?2001967389,CERN,Nasdaq,"It looks like Cerner Corporation (NASDAQ:CERN) is about to go ex-dividend in the next three days.   This means that investors who purchase shares on or after the 24th of December will not receive the dividend, which will be paid on the 12th of January.   Cerner's next dividend p",https://finnhub.io/api/news?id=cf788e585d0750ffd084f827262cebc4d66173f37900ea2177db2b846bdf727f
company,1608322560,Cerner Corp. stock underperforms Friday when compared to competitors,61793246,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. dropped 0.72% to $77.60 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=7d324e5eef5739734fcaac8068797161651c9bd45404ed4bcd78fd447ebd6dec
company,1608282399,Cerner Reaches Analyst Target Price,61793517,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?6057672,CERN,Nasdaq,"In recent trading, shares of Cerner Corp. (Symbol: CERN) have crossed above the average analyst 12-month target price of $77.79, changing hands for $78.16/share.  When a stock reaches the target an analyst has set, the analyst logically has two ways to react: downgrade on valuati",https://finnhub.io/api/news?id=0266faf4056345b59c9f1954afa4ec593fd97ddc467a8dd8827928347dadfd2a
company,1608235980,Cerner Corp. stock outperforms market on strong trading day,61778707,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.98% higher to $78.16 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=50e52d3bceb4a459699c2c9aaf742f4b14d0d7d77461306fd181e3778362653e
